Hour,Res,Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Wind Gust (mph),Pressure (in),Precipitation (in),biomass_monthly_netGen,solar_photovoltaic_monthly_netGen,utility-scale_photovoltaic_monthly_netGen,wind_monthly_netGen,customerAcc_number_monthly
2022-11-05 13:00:00,1198.854879773676,77.0,60.0,56.0,13.0,0.0,30.2,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 14:00:00,1214.192931122995,78.0,57.0,48.0,15.0,0.0,30.17,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 15:00:00,1001.032718905665,78.0,57.0,48.0,16.0,22.0,30.16,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 16:00:00,969.4394096813865,78.0,57.0,48.0,8.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 17:00:00,988.1213391008923,77.0,56.0,48.0,8.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 18:00:00,1168.471111529351,72.0,59.0,64.0,9.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 19:00:00,1279.855967071386,71.0,59.0,66.0,10.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 20:00:00,1224.612892048746,68.0,60.0,76.0,10.0,0.0,30.17,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 21:00:00,1176.419900869158,68.0,60.0,76.0,8.0,0.0,30.17,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 22:00:00,980.7971942611605,68.0,60.0,76.0,8.0,0.0,30.17,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-05 23:00:00,783.6471774035913,68.0,61.0,78.0,6.0,0.0,30.18,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 00:00:00,706.5987559758729,68.0,61.0,78.0,5.0,0.0,30.18,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 01:00:00,706.5987559758729,72.0,63.0,73.0,12.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 03:00:00,620.2947516183426,67.0,61.0,81.0,6.0,0.0,30.18,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 04:00:00,603.3509265541376,67.0,61.0,81.0,6.0,0.0,30.16,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 05:00:00,604.6036598623298,66.0,61.0,84.0,6.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 06:00:00,543.9342045691346,66.0,61.0,84.0,5.0,0.0,30.16,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 07:00:00,672.3958640142196,68.0,62.0,81.0,10.0,0.0,30.18,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 08:00:00,694.1442472632498,68.0,62.0,81.0,7.0,0.0,30.19,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 09:00:00,799.7395672274483,69.0,63.0,81.0,7.0,0.0,30.2,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 10:00:00,1212.935553146364,72.0,63.0,73.0,13.0,18.0,30.21,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 11:00:00,964.4676669740836,74.0,63.0,68.0,9.0,0.0,30.21,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 12:00:00,1021.485874494476,77.0,63.0,62.0,12.0,0.0,30.19,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 13:00:00,1006.15898198188,75.0,62.0,64.0,15.0,26.0,30.18,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 14:00:00,964.8583289448325,73.0,65.0,76.0,6.0,0.0,30.16,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 15:00:00,872.1955045648144,75.0,65.0,71.0,6.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 16:00:00,882.7057750529729,72.0,62.0,71.0,5.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 17:00:00,1076.400489674244,75.0,63.0,66.0,0.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 18:00:00,1193.406772211855,76.0,61.0,60.0,7.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 19:00:00,1392.636818624627,75.0,61.0,62.0,6.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 20:00:00,1626.699766565654,74.0,62.0,66.0,7.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 21:00:00,1604.557855415235,72.0,62.0,71.0,8.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 22:00:00,918.0312731836382,71.0,62.0,73.0,9.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-06 23:00:00,830.9416829099338,71.0,62.0,73.0,9.0,0.0,30.16,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 00:00:00,934.08936038446,71.0,62.0,73.0,9.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 01:00:00,784.7142415594027,56.0,27.0,33.0,22.0,0.0,30.37,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 02:00:00,763.2952924711878,71.0,63.0,75.0,14.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 03:00:00,708.8333055950212,70.0,63.0,78.0,13.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 04:00:00,728.9047939578368,69.0,63.0,81.0,14.0,0.0,30.12,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 05:00:00,704.0207016599616,70.0,63.0,78.0,14.0,0.0,30.11,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 06:00:00,868.0502123622056,69.0,64.0,84.0,9.0,0.0,30.12,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 07:00:00,887.5939667800466,69.0,63.0,81.0,10.0,0.0,30.13,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 08:00:00,909.68107495519,68.0,63.0,84.0,10.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 09:00:00,819.6261357406,71.0,65.0,81.0,9.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 10:00:00,866.7940310784245,74.0,65.0,73.0,13.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 11:00:00,873.961272845208,77.0,60.0,56.0,16.0,24.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 12:00:00,926.0532146278078,79.0,50.0,36.0,16.0,25.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 13:00:00,906.6247128879473,79.0,51.0,38.0,15.0,0.0,30.13,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 14:00:00,948.0396804419692,80.0,46.0,30.0,17.0,0.0,30.12,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 15:00:00,941.2360614702035,80.0,43.0,27.0,16.0,0.0,30.12,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 16:00:00,865.7296514896206,79.0,41.0,26.0,9.0,0.0,30.13,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 17:00:00,1024.603501534725,78.0,30.0,17.0,17.0,0.0,30.14,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 18:00:00,1265.100125492383,75.0,26.0,16.0,10.0,0.0,30.15,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 19:00:00,1311.191351561664,73.0,27.0,18.0,7.0,0.0,30.18,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 20:00:00,1306.125337810671,72.0,22.0,15.0,10.0,0.0,30.2,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 21:00:00,1223.183604042402,70.0,21.0,16.0,13.0,0.0,30.22,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 22:00:00,1039.276396629165,66.0,16.0,15.0,17.0,29.0,30.26,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-07 23:00:00,846.0487400082163,62.0,19.0,19.0,21.0,26.0,30.3,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 00:00:00,646.4377483953735,59.0,26.0,28.0,23.0,30.0,30.34,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 01:00:00,589.9901087616214,47.0,23.0,39.0,16.0,25.0,30.6,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 02:00:00,584.234988232957,54.0,29.0,38.0,15.0,20.0,30.38,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 03:00:00,578.3224377791202,53.0,30.0,41.0,14.0,0.0,30.4,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 04:00:00,611.0973641338974,52.0,31.0,45.0,17.0,0.0,30.42,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 05:00:00,692.8148122238815,50.0,30.0,46.0,15.0,22.0,30.43,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 06:00:00,932.5852872203657,50.0,30.0,46.0,10.0,20.0,30.46,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 07:00:00,931.4422638692399,49.0,31.0,50.0,9.0,0.0,30.47,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 08:00:00,829.3367629746624,48.0,30.0,50.0,13.0,0.0,30.49,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 09:00:00,831.5043353754527,50.0,30.0,46.0,15.0,0.0,30.51,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 10:00:00,777.6783586927897,52.0,29.0,41.0,16.0,0.0,30.52,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 11:00:00,739.1166138802272,54.0,28.0,37.0,14.0,20.0,30.53,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 12:00:00,730.6883725995825,56.0,27.0,33.0,17.0,0.0,30.52,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 13:00:00,705.9238033862363,58.0,24.0,27.0,18.0,25.0,30.5,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 14:00:00,740.8273278293233,60.0,23.0,24.0,10.0,0.0,30.49,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 15:00:00,829.4719995673975,62.0,21.0,21.0,12.0,21.0,30.48,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 16:00:00,1007.639667225195,62.0,15.0,16.0,14.0,0.0,30.49,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 17:00:00,1341.561151378846,59.0,24.0,26.0,13.0,0.0,30.51,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 18:00:00,1469.675513148329,56.0,22.0,27.0,12.0,0.0,30.52,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 19:00:00,1452.754251885473,54.0,22.0,29.0,15.0,0.0,30.54,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 20:00:00,1475.733233569203,51.0,23.0,33.0,12.0,0.0,30.56,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 21:00:00,1337.847339635705,51.0,20.0,29.0,12.0,0.0,30.57,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 22:00:00,1189.978444123775,49.0,21.0,33.0,12.0,0.0,30.59,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-08 23:00:00,994.0028984757399,50.0,22.0,33.0,15.0,0.0,30.59,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 00:00:00,814.6313691758579,49.0,23.0,36.0,14.0,0.0,30.6,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 01:00:00,756.8174060284966,45.0,37.0,74.0,6.0,0.0,30.48,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 02:00:00,733.7776288101803,45.0,24.0,44.0,14.0,0.0,30.61,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 03:00:00,732.3864175949249,44.0,23.0,43.0,15.0,0.0,30.62,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 04:00:00,775.6944170453697,43.0,22.0,43.0,14.0,0.0,30.62,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 05:00:00,859.9845605151597,42.0,22.0,45.0,14.0,0.0,30.62,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 06:00:00,1074.434431380235,40.0,23.0,51.0,13.0,0.0,30.63,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 07:00:00,1023.082720371691,39.0,24.0,55.0,9.0,0.0,30.63,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 08:00:00,882.9804849503856,40.0,24.0,53.0,14.0,0.0,30.64,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 09:00:00,871.1914432814558,42.0,25.0,51.0,9.0,0.0,30.65,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 10:00:00,813.8304570357549,45.0,26.0,48.0,9.0,0.0,30.64,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 11:00:00,778.6537504300344,48.0,27.0,44.0,6.0,0.0,30.64,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 12:00:00,774.8160513230438,50.0,28.0,43.0,0.0,0.0,30.64,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 13:00:00,755.8790584175632,52.0,28.0,40.0,5.0,0.0,30.62,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 14:00:00,789.2530983134038,54.0,28.0,37.0,0.0,0.0,30.61,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 15:00:00,877.9134627206421,53.0,27.0,37.0,5.0,0.0,30.59,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 16:00:00,1057.467866619973,54.0,35.0,49.0,8.0,0.0,30.58,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 17:00:00,1383.509842991936,53.0,38.0,57.0,6.0,0.0,30.56,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 18:00:00,1495.06940210892,51.0,39.0,63.0,6.0,0.0,30.54,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 19:00:00,1498.793180612634,51.0,40.0,66.0,6.0,0.0,30.53,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 20:00:00,1498.191798356495,51.0,40.0,66.0,5.0,0.0,30.53,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 21:00:00,1392.092921436823,50.0,40.0,68.0,3.0,0.0,30.53,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 22:00:00,1252.243617922893,49.0,39.0,69.0,5.0,0.0,30.51,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-09 23:00:00,1017.024476498544,49.0,40.0,71.0,0.0,0.0,30.5,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 00:00:00,826.8560318957423,46.0,38.0,73.0,3.0,0.0,30.49,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 01:00:00,746.2822737510218,59.0,53.0,81.0,3.0,0.0,30.19,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 02:00:00,738.1661842686699,44.0,38.0,79.0,5.0,0.0,30.46,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 03:00:00,708.4354125305877,44.0,38.0,79.0,3.0,0.0,30.45,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 04:00:00,745.517010229758,43.0,37.0,80.0,3.0,0.0,30.43,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 05:00:00,827.5977462205291,44.0,38.0,79.0,3.0,0.0,30.41,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 06:00:00,1046.997604879824,42.0,37.0,82.0,3.0,0.0,30.4,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 07:00:00,989.1692238084562,42.0,37.0,82.0,3.0,0.0,30.4,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 08:00:00,836.5267594249791,44.0,38.0,79.0,0.0,0.0,30.4,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 09:00:00,800.8644539419323,49.0,42.0,77.0,0.0,0.0,30.41,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 10:00:00,755.5789245785314,54.0,43.0,66.0,5.0,0.0,30.4,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 11:00:00,751.8486490800304,59.0,46.0,62.0,6.0,0.0,30.39,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 12:00:00,729.6611793074854,61.0,46.0,58.0,12.0,0.0,30.37,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 13:00:00,684.859079037099,65.0,46.0,50.0,8.0,0.0,30.33,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 14:00:00,728.4252428202303,68.0,47.0,47.0,9.0,0.0,30.3,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 15:00:00,772.2819168415357,69.0,49.0,49.0,13.0,0.0,30.28,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 16:00:00,888.8816618938802,70.0,49.0,47.0,10.0,0.0,30.26,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 17:00:00,1139.199764181876,67.0,49.0,52.0,5.0,0.0,30.25,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 18:00:00,1250.62643177907,64.0,51.0,63.0,3.0,0.0,30.25,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 19:00:00,1292.425755466335,62.0,53.0,72.0,5.0,0.0,30.25,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 20:00:00,1343.662042537814,62.0,54.0,75.0,5.0,0.0,30.24,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 21:00:00,1263.093750474463,61.0,53.0,75.0,6.0,0.0,30.23,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 22:00:00,1090.810511636301,60.0,52.0,75.0,5.0,0.0,30.22,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-10 23:00:00,931.0899507633787,59.0,53.0,81.0,7.0,0.0,30.21,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 00:00:00,672.0690627263297,65.0,59.0,81.0,9.0,0.0,29.884999999999998,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 01:00:00,593.7117148463059,71.0,65.0,81.0,15.5,24.0,29.57,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 02:00:00,560.6980806832689,59.0,53.0,81.0,0.0,0.0,30.17,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 03:00:00,545.3545740907123,59.0,53.0,81.0,0.0,0.0,30.16,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 04:00:00,551.6844044524322,58.0,53.0,84.0,3.0,0.0,30.13,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 05:00:00,613.0065908149948,59.0,53.0,81.0,5.0,0.0,30.11,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 06:00:00,797.4136745749739,58.0,52.0,81.0,5.0,0.0,30.1,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 07:00:00,830.7398279995974,58.0,53.0,84.0,0.0,0.0,30.09,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 08:00:00,761.3737375799183,59.0,53.0,81.0,5.0,0.0,30.08,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 09:00:00,762.6324624946556,59.0,54.0,83.0,5.0,0.0,30.07,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 10:00:00,731.7880725459614,62.0,55.0,78.0,6.0,0.0,30.07,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 11:00:00,694.0689380552993,65.5,57.5,75.5,2.5,0.0,30.035,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 12:00:00,643.1268032564045,66.0,60.0,81.0,6.0,0.0,30.01,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 13:00:00,634.1072256419222,66.0,61.0,84.0,5.0,0.0,29.97,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 14:00:00,660.8524688941988,66.0,62.333333333333336,88.0,5.0,0.0,29.916666666666668,0.03333333333333333,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 15:00:00,723.7938516510999,66.0,63.0,90.0,7.0,0.0,29.88,0.1,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 16:00:00,791.4575546088205,66.0,63.0,90.0,8.0,0.0,29.84,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 17:00:00,960.1372691892215,66.0,63.666666666666664,92.33333333333333,9.333333333333334,11.333333333333334,29.816666666666666,0.10000000000000002,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 18:00:00,1219.104246083323,67.5,65.0,91.5,9.5,10.0,29.765,0.2,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 19:00:00,1333.713138076924,68.0,66.0,93.0,8.0,0.0,29.73,0.1,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 20:00:00,1366.318172428375,68.0,66.0,93.0,9.0,0.0,29.71,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 21:00:00,1348.315976347719,70.0,67.0,90.0,8.0,0.0,29.67,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 22:00:00,1244.419018875262,71.0,68.0,90.0,13.0,0.0,29.64,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-11 23:00:00,1090.807271172195,71.0,67.0,87.0,13.5,23.5,29.62,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 00:00:00,999.0618100168628,71.0,66.0,84.0,14.0,0.0,29.59,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 01:00:00,953.9517177164714,66.5,58.5,75.5,9.5,12.0,29.645,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 02:00:00,851.5810969742494,72.0,66.0,81.0,12.0,23.0,29.54,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 03:00:00,797.7453131590712,72.5,67.0,82.5,15.0,11.5,29.475,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 04:00:00,760.9498952735541,74.0,66.0,76.0,16.5,27.5,29.43,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 05:00:00,727.8147564197392,73.0,66.0,79.0,17.0,25.0,29.4,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 06:00:00,707.5390642120815,71.0,67.0,87.0,15.5,11.5,29.38,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 07:00:00,801.8752143727211,71.0,67.0,87.0,15.0,0.0,29.38,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 08:00:00,891.7132208158843,69.0,64.5,85.5,16.5,12.0,29.43,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 09:00:00,988.0372122092072,69.0,60.0,73.0,14.0,25.0,29.51,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 10:00:00,1017.729362588804,69.0,59.0,70.0,21.0,25.0,29.56,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 11:00:00,979.7812199066926,70.0,56.0,61.0,22.0,26.0,29.6,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 12:00:00,915.53580879336,68.0,54.0,61.0,22.0,26.0,29.64,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 13:00:00,806.4057435117331,70.0,52.0,53.0,16.0,0.0,29.65,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 14:00:00,878.8514524698227,71.0,50.0,47.0,14.0,0.0,29.65,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 15:00:00,835.2311821116125,70.0,50.0,49.0,10.0,0.0,29.65,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 16:00:00,918.6287748738672,71.0,50.0,47.0,5.0,0.0,29.65,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 17:00:00,951.8709778661266,70.0,50.0,49.0,10.0,0.0,29.67,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 18:00:00,1096.986631834223,67.0,51.0,57.0,8.0,0.0,29.67,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 19:00:00,1110.508081235719,68.0,50.0,52.0,6.0,0.0,29.71,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 20:00:00,1196.463475147637,66.0,50.0,56.0,6.0,0.0,29.72,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 21:00:00,1095.172040611186,66.0,50.0,56.0,3.0,0.0,29.71,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 22:00:00,1042.424915115433,66.0,50.0,56.0,5.0,0.0,29.72,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-12 23:00:00,843.3465379374575,66.0,49.0,54.0,3.0,0.0,29.71,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 00:00:00,689.1365225595026,65.0,50.0,58.0,0.0,0.0,29.7,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 01:00:00,596.0432143066669,42.0,24.0,49.0,12.0,20.0,30.12,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 02:00:00,554.6408353803299,63.0,52.0,67.0,0.0,0.0,29.72,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 03:00:00,545.5374283645673,62.0,53.0,72.0,6.0,0.0,29.73,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 04:00:00,554.7128671195442,60.0,51.0,72.0,9.0,0.0,29.74,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 05:00:00,575.152728733155,57.0,51.0,81.0,13.0,0.0,29.75,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 06:00:00,646.7949218575825,53.5,49.0,84.5,13.0,0.0,29.770000000000003,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
2022-11-13 07:00:00,667.0075482322483,52.333333333333336,47.333333333333336,83.0,12.0,0.0,29.78,0.0,55.45963,191.28583,92.58518,1.889,4226726.0
